"st","sample_id","name","clonal_complex"
239,35518,"ERX2007925","CC8"
239,35519,"ERX2003549","CC8"
239,35532,"ERX2004663","CC8"
239,35533,"ERX2004697","CC8"
239,35535,"ERX2006417","CC8"
239,35539,"ERX2004654","CC8"
239,35541,"ERX2004136","CC8"
239,35542,"ERX2005978","CC8"
239,35549,"ERX2006812","CC8"
239,35550,"ERX2005694","CC8"
239,35553,"ERX2006946","CC8"
239,35557,"ERX2006565","CC8"
239,35566,"ERX2004126","CC8"
239,35573,"ERX2006909","CC8"
239,35580,"ERX2006809","CC8"
239,35582,"ERX2006904","CC8"
239,35587,"ERX2006807","CC8"
239,35588,"ERX2006796","CC8"
239,35591,"ERX2006927","CC8"
239,35592,"ERX2007924","CC8"
239,35596,"ERX2007902","CC8"
239,35604,"ERX2007901","CC8"
239,35615,"ERX2006815","CC8"
239,35623,"ERX2006799","CC8"
239,35629,"ERX2006917","CC8"
239,35631,"ERX2006810","CC8"
239,35633,"ERX2003558","CC8"
239,35634,"ERX2007903","CC8"
239,35644,"ERX2005973","CC8"
239,35646,"ERX2004130","CC8"
239,35652,"ERX2006814","CC8"
239,35654,"ERX2007900","CC8"
239,35664,"ERX2003553","CC8"
239,35668,"ERX2006556","CC8"
239,35669,"ERX2005971","CC8"
239,35671,"ERX2006431","CC8"
239,35678,"ERX2006929","CC8"
239,35687,"ERX2004682","CC8"
239,35692,"ERX2006564","CC8"
239,35697,"ERX2006923","CC8"
239,35700,"ERX2006421","CC8"
239,35704,"ERX2003555","CC8"
239,35712,"ERX2007916","CC8"
239,35713,"ERX2006801","CC8"
239,35714,"ERX2004658","CC8"
239,35715,"ERX2006924","CC8"
239,35718,"ERX2004659","CC8"
239,35719,"ERX2004681","CC8"
239,35720,"ERX2004685","CC8"
239,35723,"ERX2006562","CC8"
239,35726,"ERX2004696","CC8"
239,35734,"ERX2006409","CC8"
239,35735,"ERX2006420","CC8"
239,35746,"ERX2005975","CC8"
239,35750,"ERX2004664","CC8"
239,35751,"ERX2007899","CC8"
239,35754,"ERX2004118","CC8"
239,35755,"ERX2006905","CC8"
239,35758,"ERX2007913","CC8"
239,35761,"ERX2006805","CC8"
239,35768,"ERX2005691","CC8"
239,35771,"ERX2004389","CC8"
239,35773,"ERX2006942","CC8"
239,35775,"ERX2006793","CC8"
239,35788,"ERX2006932","CC8"
239,35789,"ERX2004119","CC8"
239,35790,"ERX2004700","CC8"
239,35794,"ERX2003730","CC8"
239,35795,"ERX2006925","CC8"
239,35796,"ERX2006415","CC8"
239,35801,"ERX2004692","CC8"
239,35807,"ERX2004680","CC8"
239,35808,"ERX2007908","CC8"
239,35817,"ERX2006408","CC8"
239,35819,"ERX2004693","CC8"
239,35821,"ERX2004128","CC8"
239,35823,"ERX2006930","CC8"
239,35833,"ERX2007896","CC8"
239,35840,"ERX2006430","CC8"
239,35845,"ERX2003560","CC8"
239,35848,"ERX2006937","CC8"
239,35849,"ERX2006794","CC8"
239,35850,"ERX2007926","CC8"
239,35851,"ERX2003556","CC8"
239,35860,"ERX2007910","CC8"
239,35864,"ERX2006428","CC8"
239,35865,"ERX2006811","CC8"
239,35867,"ERX2004123","CC8"
239,35885,"ERX2011967","CC8"
239,35905,"ERX2011846","CC8"
239,36090,"ERX2012127","CC8"
239,36111,"ERX2011851","CC8"
239,36535,"ERX096678","CC8"
239,36538,"ERX096715","CC8"
239,36546,"ERX096668","CC8"
239,36548,"ERX096642","CC8"
239,36556,"ERX096696","CC8"
239,36563,"ERX096701","CC8"
239,36566,"ERX096679","CC8"
239,36568,"ERX096698","CC8"
239,36572,"ERX096669","CC8"
239,36575,"ERX096694","CC8"
239,36576,"ERX096725","CC8"
239,36580,"ERX096704","CC8"
239,36587,"ERX096720","CC8"
239,36588,"ERX096640","CC8"
239,36641,"SRX1100356","CC8"
239,36762,"ERX462301","CC8"
239,36763,"ERX462159","CC8"
239,36764,"ERX462177","CC8"
239,36765,"ERX462332","CC8"
239,36766,"ERX462160","CC8"
239,36767,"ERX462208","CC8"
239,36769,"ERX462322","CC8"
239,36770,"ERX462211","CC8"
239,36771,"ERX462290","CC8"
239,36772,"ERX462331","CC8"
239,36773,"ERX462346","CC8"
239,36774,"ERX462338","CC8"
239,36775,"ERX462161","CC8"
239,36776,"ERX462343","CC8"
239,36777,"ERX462128","CC8"
239,36778,"ERX462330","CC8"
239,36779,"ERX462299","CC8"
239,36780,"ERX462342","CC8"
239,36781,"ERX462333","CC8"
239,36782,"ERX462345","CC8"
239,36783,"ERX462325","CC8"
239,36784,"ERX462302","CC8"
239,36785,"ERX462339","CC8"
239,36786,"ERX462298","CC8"
239,36787,"ERX462306","CC8"
239,36788,"ERX462210","CC8"
239,36817,"SRX1116083","CC8"
239,36829,"SRX2417067","CC8"
239,36832,"SRX2417065","CC8"
239,36833,"SRX2417064","CC8"
239,36834,"SRX2417063","CC8"
239,36835,"SRX2417051","CC8"
239,37119,"ERX1126807","CC8"
239,37249,"ERX676533","CC8"
239,37251,"ERX676524","CC8"
239,37252,"ERX676525","CC8"
239,37253,"ERX676512","CC8"
239,37254,"ERX676521","CC8"
239,37255,"ERX676552","CC8"
239,37256,"ERX676550","CC8"
239,37257,"ERX676523","CC8"
239,37258,"ERX676551","CC8"
239,37259,"ERX676567","CC8"
239,37260,"ERX676561","CC8"
239,37261,"ERX676528","CC8"
239,37262,"ERX676531","CC8"
239,37263,"ERX676536","CC8"
239,37264,"ERX676559","CC8"
239,37265,"ERX676588","CC8"
239,37266,"ERX676583","CC8"
239,37267,"ERX676542","CC8"
239,37268,"ERX676566","CC8"
239,37269,"ERX676505","CC8"
239,37270,"ERX676544","CC8"
239,37271,"ERX676589","CC8"
239,37272,"ERX676591","CC8"
239,37273,"ERX676562","CC8"
239,37274,"ERX676564","CC8"
239,37275,"ERX676582","CC8"
239,37276,"ERX676539","CC8"
239,37277,"ERX676504","CC8"
239,37278,"ERX676549","CC8"
239,37279,"ERX676530","CC8"
239,37280,"ERX676568","CC8"
239,37281,"ERX676563","CC8"
239,37282,"ERX676572","CC8"
239,37283,"ERX676580","CC8"
239,37284,"ERX676540","CC8"
239,37285,"ERX676537","CC8"
239,37286,"ERX676590","CC8"
239,37287,"ERX676507","CC8"
239,37288,"ERX676520","CC8"
239,37289,"ERX676541","CC8"
239,37290,"ERX676513","CC8"
239,37292,"ERX676532","CC8"
239,37293,"ERX676584","CC8"
239,37294,"ERX676518","CC8"
239,37295,"ERX676570","CC8"
239,37296,"ERX676534","CC8"
239,37297,"ERX676557","CC8"
239,37298,"ERX676506","CC8"
239,37299,"ERX676509","CC8"
239,37300,"ERX676553","CC8"
239,37301,"ERX676508","CC8"
239,37303,"ERX676547","CC8"
239,37304,"ERX676529","CC8"
239,37305,"ERX676546","CC8"
239,37306,"ERX676519","CC8"
239,37307,"ERX676581","CC8"
239,37308,"ERX676587","CC8"
239,37309,"ERX676565","CC8"
239,37310,"ERX676527","CC8"
239,37311,"ERX676554","CC8"
239,37312,"ERX676585","CC8"
239,37313,"ERX676586","CC8"
239,37314,"ERX676545","CC8"
239,37315,"ERX676560","CC8"
239,37316,"ERX676535","CC8"
239,37317,"ERX676555","CC8"
239,37318,"ERX676526","CC8"
239,37319,"ERX676556","CC8"
239,37320,"ERX676571","CC8"
239,37321,"ERX676558","CC8"
239,37322,"ERX676515","CC8"
239,37323,"ERX676522","CC8"
239,37324,"ERX676573","CC8"
239,37325,"ERX676511","CC8"
239,37326,"ERX676517","CC8"
239,37328,"ERX676510","CC8"
239,37329,"ERX676543","CC8"
239,37356,"ERX012594","CC8"
239,37927,"SRX981008","CC8"
239,38003,"ERX1626018","CC8"
239,38029,"ERX1626329","CC8"
239,38044,"ERX1626082","CC8"
239,38058,"ERX1626127","CC8"
239,38069,"ERX1626133","CC8"
239,38072,"ERX1626236","CC8"
239,38077,"ERX1626131","CC8"
239,38081,"ERX1626075","CC8"
239,38084,"ERX1626096","CC8"
239,38112,"ERX1626108","CC8"
239,38113,"ERX1626015","CC8"
239,38116,"ERX1626076","CC8"
239,38127,"ERX1626119","CC8"
239,38138,"ERX1626074","CC8"
239,38157,"ERX1626014","CC8"
239,38162,"ERX1626059","CC8"
239,38190,"ERX1626299","CC8"
239,38233,"ERX1626128","CC8"
239,38244,"ERX1626063","CC8"
239,38254,"ERX1626029","CC8"
239,38256,"ERX1626040","CC8"
239,38267,"ERX1626107","CC8"
239,38279,"ERX1626120","CC8"
239,38298,"ERX1626327","CC8"
239,38324,"ERX1626077","CC8"
239,38333,"ERX1626271","CC8"
239,38910,"ERX1952269","CC8"
239,39387,"ERX1998160","CC8"
239,39388,"ERX1998466","CC8"
239,39390,"ERX1998468","CC8"
239,39391,"ERX1998064","CC8"
239,39392,"ERX1998122","CC8"
239,39394,"ERX1997618","CC8"
239,39395,"ERX1998398","CC8"
239,39396,"ERX1998065","CC8"
239,39397,"ERX1998147","CC8"
239,39398,"ERX1998155","CC8"
239,39399,"ERX1997673","CC8"
239,39400,"ERX1998152","CC8"
239,39402,"ERX1997633","CC8"
239,39403,"ERX1998130","CC8"
239,39404,"ERX1998474","CC8"
239,39407,"ERX1998053","CC8"
239,39408,"ERX1998150","CC8"
239,39409,"ERX1997591","CC8"
239,39411,"ERX1998057","CC8"
239,39412,"ERX1998149","CC8"
239,39413,"ERX1997608","CC8"
239,39414,"ERX1997624","CC8"
239,39415,"ERX1997605","CC8"
239,39416,"ERX1997611","CC8"
239,39418,"ERX1997604","CC8"
239,39419,"ERX1998403","CC8"
239,39420,"ERX1997589","CC8"
239,39423,"ERX1998156","CC8"
239,39424,"ERX1998070","CC8"
239,39425,"ERX1997651","CC8"
239,39426,"ERX1998047","CC8"
239,39427,"ERX1998402","CC8"
239,39428,"ERX1997654","CC8"
239,39429,"ERX1998059","CC8"
239,39430,"ERX1998161","CC8"
239,39433,"ERX1997635","CC8"
239,39434,"ERX1998154","CC8"
239,39435,"ERX1997630","CC8"
239,39436,"ERX1997669","CC8"
239,39437,"ERX1997660","CC8"
239,39438,"ERX1998063","CC8"
239,39439,"ERX1997619","CC8"
239,39440,"ERX1997637","CC8"
239,39442,"ERX1998126","CC8"
239,39443,"ERX1997606","CC8"
239,39445,"ERX1997593","CC8"
239,39447,"ERX1997646","CC8"
239,39448,"ERX1998470","CC8"
239,39450,"ERX1998083","CC8"
239,39451,"ERX1997625","CC8"
239,39452,"ERX1997667","CC8"
239,39453,"ERX1997643","CC8"
239,39454,"ERX1997588","CC8"
239,39455,"ERX1997674","CC8"
239,39456,"ERX1998128","CC8"
239,39457,"ERX1998121","CC8"
239,39458,"ERX1997659","CC8"
239,39459,"ERX1997662","CC8"
239,39460,"ERX1998476","CC8"
239,39461,"ERX1998118","CC8"
239,39462,"ERX1998162","CC8"
239,39463,"ERX1998168","CC8"
239,39464,"ERX1998085","CC8"
239,39465,"ERX1997640","CC8"
239,39466,"ERX1997586","CC8"
239,39467,"ERX1998477","CC8"
239,39468,"ERX1997639","CC8"
239,39469,"ERX1998060","CC8"
239,39474,"ERX1998475","CC8"
239,39476,"ERX1997670","CC8"
239,39478,"ERX1998153","CC8"
239,39479,"ERX1997616","CC8"
239,39482,"ERX1997607","CC8"
239,39483,"ERX1998129","CC8"
239,39484,"ERX1998123","CC8"
239,39485,"ERX1998058","CC8"
239,39488,"ERX1998148","CC8"
239,39489,"ERX1998159","CC8"
239,39490,"ERX1997663","CC8"
239,39491,"ERX1997666","CC8"
239,39492,"ERX1997613","CC8"
239,39493,"ERX1998113","CC8"
239,39494,"ERX1998100","CC8"
239,39495,"ERX1997596","CC8"
239,39497,"ERX1998084","CC8"
239,39499,"ERX1998088","CC8"
239,39500,"ERX1998108","CC8"
239,39501,"ERX1997587","CC8"
239,39502,"ERX1998119","CC8"
239,39503,"ERX1997617","CC8"
239,39504,"ERX1997626","CC8"
239,39505,"ERX1998081","CC8"
239,39506,"ERX1997656","CC8"
239,39507,"ERX1998114","CC8"
239,39508,"ERX1998052","CC8"
239,39509,"ERX1997601","CC8"
239,39510,"ERX1998086","CC8"
239,39511,"ERX1997650","CC8"
239,39512,"ERX1998467","CC8"
239,39513,"ERX1998079","CC8"
239,39514,"ERX1998116","CC8"
239,39516,"ERX1998096","CC8"
239,39517,"ERX1997632","CC8"
239,39518,"ERX1997658","CC8"
239,39519,"ERX1997652","CC8"
239,39521,"ERX1998472","CC8"
239,39522,"ERX1998469","CC8"
239,39523,"ERX1998471","CC8"
239,39525,"ERX1998097","CC8"
239,39526,"ERX1997614","CC8"
239,39527,"ERX1998399","CC8"
239,39528,"ERX1998080","CC8"
239,39531,"ERX1998098","CC8"
239,39532,"ERX1998133","CC8"
239,39533,"ERX1998069","CC8"
239,39535,"ERX1997634","CC8"
239,39536,"ERX1997641","CC8"
239,39537,"ERX1997653","CC8"
239,39538,"ERX1998087","CC8"
239,39539,"ERX1997664","CC8"
239,39540,"ERX1998132","CC8"
239,39541,"ERX1997622","CC8"
239,39543,"ERX1997644","CC8"
239,39546,"ERX1997649","CC8"
239,39547,"ERX1998048","CC8"
239,39548,"ERX1998089","CC8"
239,39549,"ERX1997629","CC8"
239,39550,"ERX1997592","CC8"
239,39551,"ERX1997595","CC8"
239,39552,"ERX1998106","CC8"
239,39553,"ERX1997657","CC8"
239,39554,"ERX1997672","CC8"
239,39555,"ERX1998124","CC8"
239,39556,"ERX1998134","CC8"
239,39557,"ERX1998090","CC8"
239,39559,"ERX1997636","CC8"
239,39560,"ERX1998169","CC8"
239,39561,"ERX1997610","CC8"
239,39563,"ERX1998082","CC8"
239,39564,"ERX1997648","CC8"
239,39565,"ERX1997645","CC8"
239,39567,"ERX1998141","CC8"
239,39568,"ERX1997609","CC8"
239,39569,"ERX1998072","CC8"
239,39570,"ERX1997631","CC8"
239,39571,"ERX1998158","CC8"
239,39572,"ERX1997638","CC8"
239,39573,"ERX1997623","CC8"
239,39574,"ERX1998095","CC8"
239,39576,"ERX1998397","CC8"
239,39577,"ERX1998120","CC8"
239,39578,"ERX1998091","CC8"
239,39580,"ERX1997612","CC8"
239,39582,"ERX1998125","CC8"
239,39583,"ERX1998077","CC8"
239,39584,"ERX1998473","CC8"
239,39585,"ERX1997597","CC8"
239,39586,"ERX1998167","CC8"
239,39587,"ERX1998127","CC8"
239,39588,"ERX1998166","CC8"
239,39589,"ERX1997671","CC8"
239,39590,"ERX1998401","CC8"
239,39592,"ERX1997621","CC8"
239,39593,"ERX1997628","CC8"
239,39594,"ERX1998049","CC8"
239,39596,"ERX1998076","CC8"
239,39597,"ERX1998117","CC8"
239,39598,"ERX1998055","CC8"
239,39599,"ERX1997655","CC8"
239,39602,"ERX1997627","CC8"
239,39603,"ERX1997603","CC8"
239,39605,"ERX1997594","CC8"
239,39606,"ERX1997642","CC8"
239,39607,"ERX1997668","CC8"
239,39608,"ERX1998400","CC8"
239,39609,"ERX1997665","CC8"
239,39610,"ERX1997598","CC8"
239,39611,"ERX1997661","CC8"
239,39612,"ERX1997599","CC8"
239,39613,"ERX1998115","CC8"
239,39615,"ERX1997620","CC8"
239,39616,"ERX1997600","CC8"
239,39617,"ERX1997602","CC8"
239,39618,"ERX1997647","CC8"
239,39619,"ERX1997615","CC8"
239,39620,"ERX1998131","CC8"
239,39621,"ERX1997590","CC8"
239,39622,"ERX1998151","CC8"
239,39624,"ERX1998046","CC8"
239,39829,"ERX001282","CC8"
239,39830,"ERX001270","CC8"
239,39831,"ERX001276","CC8"
239,39832,"ERX001302","CC8"
239,39833,"ERX001252","CC8"
239,39837,"ERX001300","CC8"
239,39838,"ERX001284","CC8"
239,39839,"ERX001188","CC8"
239,39840,"ERX001218","CC8"
239,39841,"ERX001202","CC8"
239,39843,"ERX001178","CC8"
239,39844,"ERX001272","CC8"
239,39845,"ERX001212","CC8"
239,39846,"ERX001198","CC8"
239,39847,"ERX001250","CC8"
239,39848,"ERX001214","CC8"
239,39849,"ERX001210","CC8"
239,39850,"ERX001264","CC8"
239,39851,"ERX001294","CC8"
239,39853,"ERX001180","CC8"
239,39854,"ERX001254","CC8"
239,39856,"ERX001278","CC8"
239,39857,"ERX001200","CC8"
239,39858,"ERX001262","CC8"
239,39859,"ERX001206","CC8"
239,39860,"ERX001256","CC8"
239,39861,"ERX001298","CC8"
239,39862,"ERX001216","CC8"
239,39863,"ERX001292","CC8"
239,39864,"ERX001248","CC8"
239,39865,"ERX001208","CC8"
239,39866,"ERX001274","CC8"
239,39867,"ERX001286","CC8"
239,39868,"ERX001290","CC8"
239,39929,"ERX1162579","CC8"
239,39995,"ERX694954","CC8"
239,40000,"ERX694970","CC8"
239,40021,"ERX694884","CC8"
239,40027,"ERX694933","CC8"
239,40030,"ERX694883","CC8"
239,40042,"ERX694930","CC8"
239,40457,"ERX1103517","CC8"
239,40484,"ERX1103583","CC8"
239,40501,"ERX1103727","CC8"
239,40504,"ERX1103564","CC8"
239,40513,"ERX1103556","CC8"
239,40581,"ERX1103608","CC8"
239,40585,"ERX1103590","CC8"
239,40589,"ERX1103585","CC8"
239,40592,"ERX1103586","CC8"
239,40598,"ERX1103698","CC8"
239,40600,"ERX1103647","CC8"
239,40602,"ERX1103555","CC8"
239,40641,"ERX1103589","CC8"
239,40656,"ERX1103733","CC8"
239,40668,"ERX1103577","CC8"
239,40747,"ERX1103572","CC8"
239,40838,"SRX036312","CC8"
239,40839,"SRX036311","CC8"
239,40840,"SRX036308","CC8"
239,40841,"SRX036313","CC8"
239,40842,"SRX036310","CC8"
239,40843,"SRX036309","CC8"
239,40936,"ERX1289110","CC8"
239,40937,"ERX1284826","CC8"
239,40940,"ERX1286015","CC8"
239,40950,"ERX1289115","CC8"
239,41215,"ERX675011","CC8"
239,41220,"ERX675042","CC8"
239,41226,"ERX675010","CC8"
239,41235,"ERX675005","CC8"
239,41527,"ERX015879","CC8"
239,41833,"ERX001172","CC8"
239,43280,"SRX373676","CC8"
239,43301,"SRX373697","CC8"
239,43647,"SRX392422","CC8"
241,4787,"ERX015877","CC8"
241,5076,"ERX096674","CC8"
241,5094,"ERX096710","CC8"
241,5105,"ERX096730","CC8"
241,5109,"ERX096743","CC8"
241,5111,"ERX096746","CC8"
241,5539,"ERX1120625","CC8"
241,9900,"ERX686772","CC8"
241,9907,"ERX686795","CC8"
241,9922,"ERX686811","CC8"
241,11519,"ERX096629","CC8"
241,13997,"ERX1830480","CC8"
241,15746,"ERX506036","CC8"
241,15817,"ERX506158","CC8"
241,16089,"ERX514138","CC8"
241,16866,"ERX686764","CC8"
241,16880,"ERX686787","CC8"
241,16893,"ERX686910","CC8"
241,16895,"ERX686912","CC8"
241,16921,"ERX694971","CC8"
241,18739,"ERX514114","CC8"
241,20838,"ERX1785678","CC8"
241,20857,"ERX1785681","CC8"
241,21184,"ERX085225","CC8"
241,21975,"ERX1150192","CC8"
241,22643,"ERX1972092","CC8"
241,22821,"ERX1972099","CC8"
241,22840,"ERX1972115","CC8"
241,22916,"ERX1972097","CC8"
241,28206,"ERX062321","CC8"
241,30285,"ERX686790","CC8"
241,30292,"ERX686869","CC8"
241,30340,"ERX686923","CC8"
241,30359,"ERX686747","CC8"
241,30362,"ERX686866","CC8"
241,30426,"ERX686845","CC8"
241,32172,"ERX2131680","CC8"
241,32214,"ERX2131506","CC8"
241,32227,"ERX2131447","CC8"
241,32244,"ERX2131504","CC8"
241,32253,"ERX2131468","CC8"
241,32278,"ERX2131678","CC8"
241,35348,"ERX2005690","CC8"
241,35372,"ERX2003778","CC8"
241,35688,"ERX2006800","CC8"
241,35797,"ERX2005689","CC8"
241,36540,"ERX096751","CC8"
241,36547,"ERX096660","CC8"
241,36549,"ERX096705","CC8"
241,36584,"ERX096690","CC8"
241,36850,"ERX1120342","CC8"
241,36969,"ERX1120574","CC8"
241,37117,"ERX1120639","CC8"
241,40020,"ERX694949","CC8"
241,40041,"ERX694917","CC8"
241,41568,"ERX015875","CC8"
242,4928,"ERX086703","CC8"
243,1798,"ERX267689","CC30"
243,13343,"ERX1667250","CC30"
243,13384,"ERX1667405","CC30"
243,13385,"ERX1667407","CC30"
243,19857,"ERX1667408","CC30"
243,20031,"ERX1667406","CC30"
243,20395,"SRX2369545","CC30"
243,23272,"SRX2372720","CC30"
243,23501,"ERX2085826","CC30"
243,30901,"SRX2088186","CC30"
243,32793,"ERX1545682","CC30"
243,35919,"ERX2011699","CC30"
243,36311,"ERX2011625","CC30"
243,39336,"ERX2073788","CC30"
243,41579,"SRX2764975","CC30"
243,41580,"SRX2764974","CC30"
243,41581,"SRX2764976","CC30"
243,41583,"SRX2764977","CC30"
244,16861,"ERX686744","CC22"
244,35675,"ERX2008593","CC22"
247,931,"ERX147798","CC8"
247,6219,"ERX140757","CC8"
247,6220,"ERX140763","CC8"
247,6221,"ERX140778","CC8"
247,6229,"ERX147791","CC8"
247,6567,"ERX186880","CC8"
247,6568,"ERX186881","CC8"
247,6569,"ERX186888","CC8"
247,6570,"ERX186892","CC8"
247,6571,"ERX186893","CC8"
247,6572,"ERX186903","CC8"
247,6573,"ERX186905","CC8"
247,8846,"ERX505411","CC8"
247,10126,"SRX1116152","CC8"
247,12574,"ERX140729","CC8"
247,12575,"ERX140739","CC8"
247,12576,"ERX140752","CC8"
247,12579,"ERX140759","CC8"
247,12580,"ERX140768","CC8"
247,12582,"ERX140775","CC8"
247,12584,"ERX140785","CC8"
247,13704,"ERX1785588","CC8"
247,13731,"ERX1785622","CC8"
247,13735,"ERX1785626","CC8"
247,14320,"ERX186882","CC8"
247,14321,"ERX186885","CC8"
247,14322,"ERX186887","CC8"
247,14323,"ERX186889","CC8"
247,14324,"ERX186890","CC8"
247,14325,"ERX186891","CC8"
247,14326,"ERX186896","CC8"
247,14327,"ERX186897","CC8"
247,14328,"ERX186899","CC8"
247,14329,"ERX186901","CC8"
247,14330,"ERX186902","CC8"
247,14333,"ERX186914","CC8"
247,14334,"ERX186915","CC8"
247,14336,"ERX186931","CC8"
247,14649,"ERX303883","CC8"
247,14650,"ERX303884","CC8"
247,14651,"ERX303885","CC8"
247,14652,"ERX303887","CC8"
247,14654,"ERX303896","CC8"
247,14661,"ERX303910","CC8"
247,14663,"ERX303912","CC8"
247,14668,"ERX303920","CC8"
247,18416,"ERX140765","CC8"
247,18419,"ERX140791","CC8"
247,18420,"ERX140792","CC8"
247,18476,"ERX186924","CC8"
247,18477,"ERX186927","CC8"
247,20832,"ERX1785676","CC8"
247,23111,"ERX303914","CC8"
247,23117,"ERX303895","CC8"
247,23120,"ERX303925","CC8"
247,23122,"ERX303889","CC8"
247,23123,"ERX303923","CC8"
247,23127,"ERX303918","CC8"
247,23128,"ERX303890","CC8"
247,23129,"ERX303894","CC8"
247,23130,"ERX303907","CC8"
247,23134,"ERX303892","CC8"
247,23138,"ERX303917","CC8"
247,23139,"ERX303922","CC8"
247,23144,"ERX303886","CC8"
247,28833,"SRX1422916","CC8"
247,28864,"SRX1422902","CC8"
247,28878,"SRX1422877","CC8"
247,30449,"ERX686687","CC8"
247,30800,"ERX140737","CC8"
247,30805,"ERX140761","CC8"
247,30812,"ERX140764","CC8"
247,30814,"ERX140790","CC8"
247,30819,"ERX140799","CC8"
247,30822,"ERX140734","CC8"
247,30823,"ERX140736","CC8"
247,30834,"ERX140807","CC8"
247,30835,"ERX140767","CC8"
247,30836,"ERX140732","CC8"
247,30838,"ERX140782","CC8"
247,30842,"ERX140728","CC8"
247,30858,"ERX140806","CC8"
247,30862,"ERX140745","CC8"
247,30863,"ERX140786","CC8"
247,30865,"ERX140793","CC8"
247,30869,"ERX140804","CC8"
247,30871,"ERX140797","CC8"
247,30873,"ERX140808","CC8"
247,30876,"ERX140750","CC8"
247,30877,"ERX140796","CC8"
247,30878,"ERX140762","CC8"
247,30881,"ERX140726","CC8"
247,30883,"ERX140776","CC8"
247,30885,"ERX140747","CC8"
247,30891,"ERX140735","CC8"
247,30892,"ERX140795","CC8"
247,31757,"ERX186886","CC8"
247,31760,"ERX186898","CC8"
247,31761,"ERX186883","CC8"
247,31762,"ERX186900","CC8"
247,31771,"ERX186884","CC8"
247,31774,"ERX186907","CC8"
247,31776,"ERX186932","CC8"
247,31780,"ERX186906","CC8"
247,31783,"ERX186894","CC8"
247,31786,"ERX186926","CC8"
247,31787,"ERX186925","CC8"
247,31791,"ERX186929","CC8"
247,31792,"ERX186904","CC8"
247,31794,"ERX186930","CC8"
247,31795,"ERX186895","CC8"
247,31796,"ERX186916","CC8"
247,33803,"SRX2551622","CC8"
247,33863,"SRX2551617","CC8"
247,33957,"SRX2551624","CC8"
247,34018,"SRX2551625","CC8"
247,36082,"ERX2011820","CC8"
247,36802,"SRX1116078","CC8"
247,37957,"SRX981454","CC8"
247,41342,"ERX328703","CC8"
248,10212,"SRX146577","CC5"
248,19217,"SRX183015","CC5"
248,29571,"SRX113237","CC5"
248,29573,"SRX113229","CC5"
248,29590,"SRX113236","CC5"
248,41961,"SRX145205","CC5"
248,42070,"SRX152475","CC5"
248,42150,"SRX155340","CC5"
248,42255,"SRX183006","CC5"
248,42662,"SRX364250","CC5"
248,43371,"SRX375579","CC5"
249,41426,"ERX015563","CC5"
250,914,"ERX147777","CC8"
250,4000,"SRX1051301","CC8"
250,4007,"SRX1051308","CC8"
250,6564,"ERX186865","CC8"
250,6565,"ERX186866","CC8"
250,6566,"ERX186875","CC8"
250,6574,"ERX186909","CC8"
250,7147,"ERX303905","CC8"
250,7728,"ERX385027","CC8"
250,10728,"SRX864932","CC8"
250,12577,"ERX140753","CC8"
250,12578,"ERX140755","CC8"
250,13341,"ERX1667248","CC8"
250,13342,"ERX1667249","CC8"
250,13379,"ERX1667381","CC8"
250,13380,"ERX1667382","CC8"
250,13381,"ERX1667399","CC8"
250,13382,"ERX1667400","CC8"
250,13383,"ERX1667403","CC8"
250,14312,"ERX186852","CC8"
250,14313,"ERX186863","CC8"
250,14314,"ERX186864","CC8"
250,14315,"ERX186868","CC8"
250,14316,"ERX186873","CC8"
250,14317,"ERX186877","CC8"
250,14318,"ERX186878","CC8"
250,14319,"ERX186879","CC8"
250,14331,"ERX186910","CC8"
250,14332,"ERX186913","CC8"
250,14335,"ERX186917","CC8"
250,14640,"ERX303854","CC8"
250,14641,"ERX303855","CC8"
250,14642,"ERX303856","CC8"
250,14643,"ERX303857","CC8"
250,14644,"ERX303859","CC8"
250,14645,"ERX303872","CC8"
250,14646,"ERX303873","CC8"
250,14647,"ERX303880","CC8"
250,14648,"ERX303881","CC8"
250,14653,"ERX303888","CC8"
250,14655,"ERX303899","CC8"
250,14656,"ERX303900","CC8"
250,14657,"ERX303901","CC8"
250,14658,"ERX303903","CC8"
250,14659,"ERX303904","CC8"
250,14660,"ERX303909","CC8"
250,14662,"ERX303911","CC8"
250,14664,"ERX303913","CC8"
250,14665,"ERX303915","CC8"
250,14666,"ERX303916","CC8"
250,14669,"ERX303921","CC8"
250,15100,"ERX385034","CC8"
250,16108,"ERX539055","CC8"
250,17586,"SRX1154227","CC8"
250,17591,"SRX1156980","CC8"
250,17594,"SRX1156985","CC8"
250,18417,"ERX140766","CC8"
250,18418,"ERX140777","CC8"
250,18470,"ERX186855","CC8"
250,18471,"ERX186856","CC8"
250,18472,"ERX186911","CC8"
250,18473,"ERX186912","CC8"
250,18474,"ERX186922","CC8"
250,18475,"ERX186923","CC8"
250,18478,"ERX186933","CC8"
250,18527,"ERX303860","CC8"
250,18528,"ERX303861","CC8"
250,18529,"ERX303868","CC8"
250,18530,"ERX303869","CC8"
250,18531,"ERX303871","CC8"
250,18532,"ERX303879","CC8"
250,18533,"ERX303891","CC8"
250,18534,"ERX303893","CC8"
250,18535,"ERX303908","CC8"
250,18536,"ERX303926","CC8"
250,18752,"ERX539056","CC8"
250,19827,"ERX1667404","CC8"
250,19900,"ERX1668603","CC8"
